"Date","Time","Millisecond","TT201 °C","TT202 °C","TT203 °C","TT204 °C","TT205 °C","TT206 °C","TT207 °C","TT208 °C","TT211 °C","TT212 °C","TT213 °C","TT221 °C","TT222 °C","TT223 °C","FT211 L/h","FT221 L/h","PT230 bar","OXT240 %","WT210 kg","WT220 kg","TT201_A °C","TT2105_A °C","TT208_A °C","FT240","PIGNAT_RESERVE5","TT301 °C","TT302 °C","TT303 °C","WT301 kW?","WT302 kW?","WT303 kW?","FIVE_RESERVE1","FIVE_RESERVE2","FIVE_RESERVE3","FIVE_RESERVE4","FIVE_RESERVE5","TI104 °C","TI106 °C","TI108 °C","TI110 °C","PI111 bar","TI132 °C","TI141 °C","TI182 °C","TI181 °C","TI174 °C","TI186 °C","PI177 bar","FTZ142 L/h","VDF100_ETAT O=Fermé, 1=Ouvert","VDF170_ETAT O=Fermé, 1=Ouvert"
"2025/02/13","09:12:06",233,"349.4","319.1","409.3","243.1","391.7","73.6","25.0","25.0","77.0","74.3","39.1","11.6","12.1","26.5","-1.8","-0.5","-0.943","0.0","-4.2","0.0","243.1","263.5","25.6","0.000","0.0","150.0","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","94.0","89.1","122.2","124.2","-0.2","102.1","152.8","427.7","427.6","174.5","0.0","-0.0","0.0","0","0"
"2025/02/13","09:12:11",233,"349.0","318.7","409.0","242.8","391.4","73.5","25.0","25.0","76.8","74.1","39.0","11.6","12.2","26.5","-1.8","-0.2","-0.943","0.0","-4.3","0.0","242.7","263.3","25.6","0.002","0.0","150.1","149.5","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","93.6","89.0","121.9","124.1","-0.2","102.0","152.6","427.7","427.6","174.4","0.0","-0.0","0.0","0","0"
"2025/02/13","09:12:16",233,"348.8","318.5","408.9","242.6","391.1","73.5","25.0","25.0","76.7","74.0","38.9","11.7","12.2","26.4","-1.4","-0.5","-0.944","0.0","-4.3","0.0","242.6","263.1","25.6","0.001","0.0","150.0","149.4","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","93.4","88.9","121.6","124.0","-0.2","101.9","152.6","427.6","427.4","174.4","0.0","-0.0","0.0","0","0"
"2025/02/13","09:12:21",283,"348.4","318.1","408.6","242.3","390.7","73.5","25.0","25.0","76.5","73.9","38.9","11.7","12.2","26.4","-1.8","-0.5","-0.943","0.0","-4.3","0.0","242.3","262.9","25.6","0.001","0.0","150.1","149.3","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","93.1","88.9","121.7","123.9","-0.2","101.9","152.5","427.6","427.4","174.4","0.0","-0.0","0.0","0","0"
"2025/02/13","09:12:26",283,"348.1","317.8","408.4","242.1","390.6","73.4","25.0","25.0","76.4","73.8","38.8","11.7","12.2","26.4","-1.8","-0.5","-0.944","0.0","-4.3","0.0","242.0","262.7","25.6","0.001","0.0","150.1","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","92.8","88.9","121.4","123.8","-0.2","101.7","152.4","427.6","427.4","174.3","0.0","-0.0","0.0","0","0"
"2025/02/13","09:12:31",233,"347.8","317.4","408.1","241.8","390.2","73.4","25.0","25.0","76.2","73.6","38.7","11.7","12.3","26.4","-1.8","-0.5","-0.944","0.0","-4.3","0.0","241.7","262.6","25.6","0.000","0.0","150.2","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","92.6","88.8","121.3","123.7","-0.2","101.6","152.4","427.6","427.4","174.3","0.0","-0.0","0.0","0","0"
"2025/02/13","09:12:36",233,"347.6","317.2","407.9","241.6","390.1","73.4","25.0","25.0","76.1","73.5","38.6","11.8","12.3","26.4","-1.8","-0.5","-0.943","0.0","-4.3","0.0","241.6","262.3","25.6","0.001","0.0","149.9","149.2","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","92.3","88.7","121.0","123.6","-0.2","101.6","152.2","427.5","427.2","174.1","0.0","-0.0","0.0","0","0"
"2025/02/13","09:12:41",233,"347.2","316.8","407.6","241.3","389.7","73.3","25.0","25.0","75.9","73.4","38.5","11.8","12.3","26.4","-1.8","-0.5","-0.944","0.0","-4.2","0.0","241.4","262.2","25.7","0.000","0.0","150.1","149.0","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","92.2","88.5","120.8","123.5","-0.2","101.4","152.2","427.4","427.2","174.1","0.0","-0.0","0.0","0","0"
"2025/02/13","09:12:46",233,"346.9","316.5","407.4","241.1","389.6","73.3","25.0","25.0","75.8","73.2","38.5","11.8","12.3","26.4","-1.8","-0.5","-0.943","0.0","-4.3","-0.1","241.1","262.0","25.6","0.000","0.0","150.3","149.3","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","92.3","88.3","120.9","123.5","-0.2","101.3","152.2","427.3","427.2","174.0","0.0","-0.0","0.0","0","0"
"2025/02/13","09:12:51",233,"346.6","316.2","407.2","240.8","389.2","73.2","25.0","25.0","75.6","73.1","38.4","11.9","12.4","26.4","-1.8","-0.5","-0.944","0.0","-4.3","0.4","240.9","261.8","25.6","0.001","0.0","149.8","149.3","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","92.2","88.3","120.8","123.3","-0.2","101.3","152.1","427.3","427.1","173.8","0.0","-0.0","0.0","0","0"
"2025/02/13","09:12:56",233,"346.3","315.9","407.0","240.6","389.0","73.2","25.0","25.0","75.5","73.0","38.4","11.9","12.4","26.4","-1.8","-0.5","-0.943","0.0","-4.2","1.1","240.6","261.6","25.6","0.001","0.0","150.1","149.1","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","92.0","88.2","120.7","123.1","-0.2","101.0","151.9","427.3","427.0","173.8","0.0","-0.0","0.0","0","0"
"2025/02/13","09:13:01",232,"345.9","315.5","406.7","240.3","388.7","73.1","25.0","25.0","75.3","72.8","38.3","11.9","12.4","26.4","-1.8","-0.5","-0.942","0.0","-4.2","1.3","240.3","261.4","25.6","0.001","0.0","149.9","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","91.9","88.0","120.6","123.1","-0.2","101.0","151.9","427.3","427.0","173.7","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:06",233,"345.7","315.3","406.5","240.1","388.5","73.1","25.0","25.0","75.2","72.7","38.2","11.9","12.4","26.4","-1.8","-0.5","-0.942","0.0","-4.3","2.0","240.1","261.1","25.6","0.000","0.0","150.2","149.1","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","91.9","87.7","120.4","123.0","-0.2","101.0","151.8","427.3","427.0","173.6","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:11",282,"345.3","314.9","406.2","239.8","388.2","73.0","25.0","25.0","75.0","72.6","38.1","12.0","12.5","26.4","-1.8","-0.5","-0.942","0.0","-4.2","1.6","239.9","261.0","25.6","0.000","0.0","150.1","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","91.9","87.6","120.3","123.0","-0.2","100.9","151.8","427.2","426.9","173.5","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:16",230,"345.1","314.6","406.0","239.6","388.0","73.0","25.0","25.0","74.9","72.5","38.0","12.0","12.5","26.4","-1.8","-0.5","-0.942","0.0","-4.2","2.0","239.6","260.7","25.6","0.000","0.0","150.0","149.0","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","91.8","87.3","120.2","122.8","-0.2","100.8","151.6","427.2","426.8","173.4","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:21",247,"344.7","314.3","405.7","239.3","387.7","73.0","25.0","25.0","74.7","72.3","37.9","12.0","12.5","26.4","-1.8","-0.5","-0.942","0.0","-4.1","2.0","239.4","260.6","25.6","0.000","0.0","149.9","149.4","150.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","91.8","87.0","120.1","122.7","-0.2","100.7","151.6","427.0","426.9","173.4","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:26",230,"344.5","314.1","405.5","239.1","387.5","73.0","25.0","25.0","74.6","72.2","37.9","12.0","12.5","26.4","-1.8","-0.5","-0.942","0.0","-4.3","2.0","239.1","260.3","25.6","0.000","0.0","150.1","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","91.7","86.8","119.9","122.6","-0.2","100.6","151.4","427.0","426.8","173.3","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:31",280,"344.1","313.7","405.3","238.9","387.2","72.9","24.9","25.0","74.5","72.1","37.8","12.0","12.6","26.4","-1.8","-0.5","-0.942","0.0","-4.3","2.0","238.9","260.2","25.6","0.000","0.0","150.1","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","91.6","86.7","119.9","122.6","-0.2","100.5","151.4","427.0","426.8","173.3","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:36",279,"343.8","313.4","405.1","238.6","386.9","72.9","25.0","25.0","74.4","72.0","37.7","12.1","12.6","26.4","-1.4","-0.5","-0.942","0.0","-4.3","2.0","238.5","260.0","25.6","0.001","0.0","150.2","149.2","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","91.4","86.6","119.6","122.5","-0.2","100.4","151.2","426.9","426.7","173.2","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:41",230,"343.5","313.0","404.8","238.3","386.6","72.8","24.9","25.0","74.2","71.8","37.6","12.1","12.6","26.4","-1.8","-0.5","-0.942","0.0","-4.3","0.8","238.4","259.9","25.6","0.000","0.0","149.9","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","91.1","86.6","119.6","122.4","-0.2","100.4","151.2","426.9","426.7","173.1","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:46",230,"343.2","312.7","404.6","238.1","386.4","72.8","25.0","25.0","74.0","71.7","37.6","12.1","12.6","26.4","-1.4","-0.5","-0.942","0.0","-4.3","-0.1","238.1","259.6","25.6","0.000","0.0","149.9","149.1","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.9","86.5","119.3","122.2","-0.2","100.1","151.2","426.9","426.6","172.9","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:51",230,"342.8","312.4","404.4","237.8","386.1","72.8","25.0","25.0","73.9","71.6","37.5","12.1","12.7","26.4","-1.8","-0.5","-0.942","0.0","-4.3","-0.0","237.9","259.5","25.6","0.001","0.0","149.8","149.2","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.9","86.5","119.2","122.1","-0.2","100.1","151.0","426.8","426.5","173.0","0.0","0.0","0.0","0","0"
"2025/02/13","09:13:56",230,"342.6","312.2","404.2","237.7","385.9","72.7","24.9","25.0","73.8","71.5","37.5","12.2","12.7","26.4","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","237.6","259.2","25.6","0.000","0.0","150.1","149.5","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.9","86.3","119.0","122.1","-0.2","100.0","150.9","426.7","426.5","172.9","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:01",230,"342.3","311.8","403.9","237.4","385.6","72.7","25.0","25.0","73.6","71.3","37.4","12.2","12.7","26.4","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","237.4","259.0","25.6","0.001","0.0","150.0","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.8","86.1","119.0","121.9","-0.2","100.0","150.8","426.7","426.5","172.9","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:06",230,"342.1","311.5","403.7","237.2","385.4","72.7","25.0","25.0","73.5","71.2","37.3","12.2","12.7","26.4","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","237.1","258.8","25.6","0.000","0.0","150.1","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.9","86.0","118.9","121.9","-0.2","99.9","150.7","426.7","426.4","172.6","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:11",262,"341.7","311.1","403.4","236.9","385.1","72.6","24.9","25.0","73.4","71.1","37.2","12.2","12.7","26.4","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","237.0","258.6","25.6","0.000","0.0","149.8","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.8","86.0","118.8","121.8","-0.2","99.8","150.7","426.6","426.4","172.6","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:16",279,"341.4","310.9","403.2","236.7","384.9","72.6","25.0","25.1","73.2","71.0","37.1","12.2","12.8","26.4","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","236.7","258.4","25.6","0.001","0.0","150.0","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.8","85.9","118.8","121.7","-0.2","99.7","150.6","426.7","426.3","172.6","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:21",227,"341.0","310.6","403.0","236.4","384.5","72.5","24.9","25.1","73.1","70.9","37.1","12.3","12.8","26.4","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","236.5","258.3","25.6","0.000","0.0","150.1","149.3","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.8","86.1","118.6","121.6","-0.2","99.7","150.6","426.6","426.3","172.5","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:26",262,"340.8","310.3","402.8","236.2","384.3","72.5","25.0","25.1","73.0","70.8","37.0","12.3","12.8","26.4","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","236.1","258.1","25.6","0.000","0.0","150.0","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.6","86.1","118.3","121.5","-0.2","99.5","150.5","426.5","426.2","172.5","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:31",229,"340.4","309.9","402.5","235.9","384.0","72.4","25.0","25.0","72.8","70.6","36.9","12.3","12.8","26.4","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","236.0","257.9","25.6","0.000","0.0","150.3","149.4","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.5","85.9","118.2","121.5","-0.2","99.3","150.4","426.5","426.2","172.5","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:36",227,"340.2","309.7","402.3","235.7","383.8","72.4","25.0","25.1","72.7","70.5","36.9","12.4","12.8","26.4","-1.8","-0.5","-0.942","0.0","-4.3","-0.0","235.7","257.7","25.6","0.001","0.0","150.2","149.2","150.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.4","85.8","118.1","121.3","-0.2","99.3","150.3","426.4","426.2","172.4","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:41",227,"339.8","309.4","402.1","235.4","383.6","72.4","25.0","25.0","72.5","70.4","36.8","12.4","12.9","26.3","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","235.5","257.5","25.6","0.000","0.0","150.1","149.2","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.3","85.7","117.8","121.1","-0.2","99.1","150.3","426.4","426.0","172.3","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:46",244,"339.6","309.1","401.8","235.2","383.3","72.4","24.9","25.0","72.4","70.3","36.7","12.4","12.9","26.3","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","235.2","257.3","25.6","0.000","0.0","150.0","149.3","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.1","85.8","117.6","121.1","-0.2","99.0","150.2","426.4","426.0","172.1","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:51",278,"339.2","308.7","401.5","235.0","383.0","72.3","24.9","25.0","72.3","70.1","36.6","12.4","12.9","26.3","-1.8","-0.5","-0.942","0.0","-4.3","-0.1","235.0","257.1","25.6","0.000","0.0","150.3","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.1","85.7","117.5","120.9","-0.2","99.0","150.0","426.3","426.0","172.2","0.0","0.0","0.0","0","0"
"2025/02/13","09:14:56",243,"339.0","308.5","401.4","234.8","382.8","72.3","24.9","25.0","72.2","70.0","36.6","12.4","12.9","26.3","-1.4","-0.5","-0.942","0.0","-4.3","-0.1","234.8","256.9","25.6","0.000","0.0","150.1","149.1","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.0","85.5","117.4","120.8","-0.2","98.9","150.0","426.2","426.0","172.1","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:01",260,"338.6","308.1","401.1","234.5","382.5","72.2","24.9","25.0","72.0","69.9","36.5","12.5","12.9","26.3","-1.8","-0.5","-0.942","0.0","0.0","-0.1","234.5","256.8","25.6","0.000","0.0","150.2","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.9","85.4","117.3","120.8","-0.2","98.7","150.0","426.1","426.0","172.0","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:06",260,"338.4","307.9","400.9","234.3","382.3","72.2","25.0","25.1","71.9","69.8","36.4","12.5","13.0","26.3","-1.8","-0.5","-0.942","0.0","0.0","-0.1","234.3","256.5","25.6","0.001","0.0","150.0","149.4","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.9","85.1","117.1","120.7","-0.2","98.7","149.9","426.1","425.9","172.0","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:11",226,"338.0","307.5","400.7","234.0","382.0","72.1","24.9","25.0","71.8","69.7","36.4","12.5","13.0","26.3","-1.8","-0.5","-0.942","0.0","0.0","-0.1","234.1","256.4","25.6","0.000","0.0","149.9","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.7","85.0","117.0","120.7","-0.2","98.7","149.7","426.1","425.8","172.1","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:16",243,"337.8","307.3","400.5","233.8","381.8","72.1","25.0","25.1","71.7","69.6","36.3","12.6","13.0","26.3","-1.8","-0.5","-0.942","0.0","10.9","-0.1","233.8","256.2","25.6","0.001","0.0","150.0","149.3","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.7","84.9","116.8","120.4","-0.2","98.6","149.6","426.0","425.8","172.0","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:21",226,"337.5","306.9","400.3","233.5","381.5","72.0","25.0","25.1","71.6","69.5","36.2","12.6","13.0","26.3","-1.8","-0.5","-0.942","0.0","10.9","-0.1","233.6","256.0","25.6","0.001","0.0","150.3","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.8","84.8","116.7","120.4","-0.2","98.5","149.6","426.0","425.7","171.9","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:26",226,"337.2","306.6","400.0","233.4","381.3","72.0","24.9","25.0","71.4","69.4","36.1","12.6","13.0","26.3","-1.8","-0.5","-0.942","0.0","10.9","-0.1","233.3","255.8","25.6","0.000","0.0","150.1","149.2","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.4","84.6","116.6","120.3","-0.2","98.3","149.6","426.0","425.6","171.8","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:31",226,"336.9","306.3","399.7","233.1","381.0","72.0","25.0","25.0","71.3","69.3","36.1","12.6","13.1","26.3","-1.8","-0.5","-0.942","0.0","10.9","-0.1","233.1","255.7","25.6","0.001","0.0","150.1","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.2","84.4","116.4","120.1","-0.2","98.3","149.4","425.9","425.6","171.7","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:36",226,"336.6","306.0","399.6","232.9","380.7","71.9","25.0","25.1","71.1","69.1","36.0","12.7","13.1","26.3","-1.8","-0.5","-0.942","0.0","10.9","-0.1","232.8","255.4","25.6","0.001","0.0","150.1","149.4","150.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.2","84.2","116.3","120.1","-0.2","98.2","149.4","425.9","425.6","171.7","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:41",242,"336.3","305.7","399.3","232.6","380.5","71.9","25.0","25.1","71.0","69.0","35.9","12.7","13.1","26.3","-1.8","-0.5","-0.942","0.0","10.9","-0.1","232.7","255.3","25.6","0.000","0.0","149.7","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.1","84.3","116.2","119.9","-0.2","98.2","149.3","425.8","425.5","171.5","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:46",257,"336.1","305.5","399.1","232.4","380.3","71.9","25.0","25.1","70.9","68.9","35.8","12.7","13.1","26.3","-1.8","-0.5","-0.942","0.0","10.9","-0.1","232.4","255.0","25.6","0.000","0.0","149.9","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.0","84.2","116.0","119.9","-0.2","98.1","149.2","425.8","425.6","171.5","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:51",242,"335.7","305.1","398.8","232.1","379.9","71.8","25.0","25.1","70.8","68.8","35.8","12.7","13.1","26.3","-1.8","-0.5","-0.942","0.0","10.9","-0.1","232.3","254.9","25.6","0.000","0.0","150.1","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.0","84.2","116.0","119.9","-0.2","98.0","149.2","425.6","425.5","171.5","0.0","0.0","0.0","0","0"
"2025/02/13","09:15:56",242,"335.5","304.8","398.7","232.0","379.8","71.8","25.0","25.0","70.6","68.7","35.7","12.8","13.2","26.3","-1.4","-0.5","-0.942","0.0","10.9","-0.1","231.9","254.7","25.6","0.000","0.0","150.0","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88.9","84.2","115.7","119.6","-0.2","97.9","149.0","425.6","425.5","171.3","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:01",224,"335.1","304.4","398.4","231.7","379.5","71.8","25.0","25.1","70.5","68.6","35.6","12.8","13.2","26.2","-1.8","-0.5","-0.942","0.0","10.9","-0.1","231.7","254.5","25.6","0.000","0.0","149.5","149.4","150.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88.7","84.0","115.4","119.6","-0.2","97.8","148.9","425.6","425.4","171.2","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:06",224,"334.9","304.2","398.2","231.5","379.3","71.7","25.0","25.1","70.4","68.4","35.5","12.8","13.2","26.2","-1.8","-0.5","-0.942","0.0","10.9","-0.1","231.4","254.3","25.6","0.001","0.0","150.6","149.3","150.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88.5","84.0","115.2","119.5","-0.2","97.8","148.9","425.6","425.3","171.3","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:11",242,"334.5","303.9","397.9","231.2","379.0","71.7","25.0","25.1","70.3","68.3","35.5","12.8","13.2","26.2","-1.4","-0.5","-0.942","0.0","10.9","-0.1","231.3","254.2","25.6","0.000","0.0","150.3","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88.3","83.8","115.0","119.3","-0.2","97.7","148.9","425.6","425.1","171.0","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:16",256,"334.3","303.6","397.7","231.0","378.8","71.6","24.9","25.1","70.1","68.2","35.4","12.8","13.2","26.2","-1.8","-0.5","-0.942","0.0","10.9","-0.1","231.0","253.9","25.6","0.000","0.0","149.7","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88.2","83.7","114.8","119.3","-0.2","97.5","148.7","425.5","425.2","171.0","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:21",223,"334.0","303.3","397.5","230.8","378.5","71.6","25.0","25.1","70.0","68.2","35.3","12.8","13.2","26.2","-1.8","-0.5","-0.942","0.0","10.9","-0.1","230.8","253.8","25.6","0.000","0.0","150.1","149.4","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.9","83.5","114.7","119.2","-0.2","97.5","148.7","425.5","425.1","170.9","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:26",223,"333.7","303.1","397.3","230.6","378.2","71.6","25.0","25.1","69.9","68.0","35.2","12.9","13.3","26.2","-1.8","-0.5","-0.942","0.0","10.9","-11.4","230.5","253.6","25.5","0.000","0.0","150.1","149.4","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.7","83.4","114.6","119.1","-0.2","97.4","148.7","425.4","425.0","170.9","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:31",240,"333.4","302.7","397.0","230.4","378.1","71.6","25.0","25.1","69.8","67.9","35.2","12.9","13.3","26.2","-1.8","-0.5","-0.942","0.0","10.9","0.0","230.3","253.4","25.5","0.001","0.0","150.1","149.5","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.3","83.2","114.4","119.0","-0.2","97.4","148.5","425.3","425.0","170.9","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:36",223,"333.2","302.4","396.8","230.1","377.8","71.5","25.0","25.1","69.6","67.8","35.1","12.9","13.3","26.2","-1.8","-0.5","-0.942","0.0","10.9","11.3","230.1","253.2","25.5","0.000","0.0","150.1","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.3","83.2","114.2","118.9","-0.2","97.2","148.6","425.4","425.0","170.9","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:41",223,"332.8","302.1","396.7","229.9","377.6","71.5","24.9","25.1","69.5","67.7","35.0","12.9","13.3","26.2","-1.8","-0.5","-0.942","0.0","10.9","11.3","229.8","253.1","25.5","0.000","0.0","150.1","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.1","83.1","114.0","118.8","-0.2","97.1","148.4","425.3","424.9","170.9","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:46",223,"332.6","301.9","396.4","229.6","377.3","71.5","25.0","25.2","69.4","67.6","34.9","12.9","13.3","26.1","-1.8","-0.5","-0.942","0.0","10.9","11.3","229.6","252.8","25.5","0.000","0.0","150.0","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.0","83.1","114.0","118.6","-0.2","97.1","148.3","425.3","424.9","170.9","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:51",256,"332.2","301.5","396.2","229.4","377.1","71.4","25.0","25.2","69.3","67.5","34.9","13.0","13.3","26.1","-1.8","-0.2","-0.942","0.0","10.9","11.3","229.4","252.7","25.5","0.000","0.0","149.9","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","86.9","83.0","113.8","118.5","-0.2","96.9","148.2","425.2","424.9","170.8","0.0","0.0","0.0","0","0"
"2025/02/13","09:16:56",223,"332.0","301.3","395.9","229.1","376.8","71.4","25.0","25.1","69.1","67.4","34.8","13.0","13.4","26.1","-1.8","-0.5","-0.942","0.0","10.9","11.3","229.1","252.5","25.4","0.000","0.0","149.9","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","86.7","82.9","113.5","118.5","-0.2","96.9","148.3","425.1","424.8","170.6","0.0","0.0","0.0","0","0"
"2025/02/13","09:17:01",272,"331.7","300.9","395.7","229.0","376.6","71.4","24.9","25.1","69.0","67.3","34.7","13.0","13.4","26.1","-1.8","-0.5","-0.942","0.0","10.9","11.3","228.9","252.3","25.5","0.001","0.0","150.1","149.3","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","86.5","82.8","113.4","118.3","-0.2","96.7","148.1","425.1","424.7","170.6","0.0","0.0","0.0","0","0"
